CUSTOM.updateTime,CUSTOM.isPhoto,CUSTOM.isVideo,CUSTOM.hSpeed [m/s],CUSTOM.distance [m],CUSTOM.travelled [m],CUSTOM.hSpeed.running_max [m/s],CALC.hSpeed [m/s],CALC.distance [m],CALC.travelled [m],CALC.distance.running_max [m],CALC.height.running_max [m],OSD.latitude,OSD.longitude,OSD.height [m],OSD.altitude [m],OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycState.RAW,OSD.flycCommand,OSD.flycCommand.RAW,OSD.canIOCWork,OSD.groundOrSky,OSD.isMotorUp,OSD.isSwaveWork,OSD.goHomeStatus,OSD.goHomeStatus.RAW,OSD.isImuPreheated,OSD.isVisionUsed,OSD.voltageWarning,OSD.modeChannel,OSD.isGPSused,OSD.compassError,OSD.waveError,OSD.gpsLevel,OSD.batteryType,OSD.isAcceletorOverRange,OSD.isVibrating,OSD.isBarometerDeadInAir,OSD.isMotorBlocked,OSD.isNotEnoughForce,OSD.isPropellerCatapult,OSD.isGoHomeHeightModified,OSD.isOutOfLimit,OSD.gpsNum,OSD.flightAction,OSD.flightAction.RAW,OSD.motorStartFailedCause,OSD.motorStartFailedCause.RAW,OSD.nonGPSCause,OSD.nonGPSCause.RAW,OSD.isQuickSpin,OSD.battery,OSD.sWaveHeight [m],OSD.flyTime [s],OSD.motorRevolution,OSD.flycVersion,OSD.droneType,OSD.imuInitFailReason,OSD.imuInitFailReason.RAW,OSD.motorFailReason,OSD.motorFailReason.RAW,OSD.ctrlDevice,OSD.ctrlDevice.RAW,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.mode,GIMBAL.mode.RAW,GIMBAL.rollAdjust,GIMBAL.pitchAdjust,GIMBAL.yawAngle,GIMBAL.isAutoCalibration,GIMBAL.autoCalibrationResult,GIMBAL.isPitchInLimit,GIMBAL.isRollInLimit,GIMBAL.isYawInLimit,GIMBAL.isTopPosition,GIMBAL.isStuck,GIMBAL.version,GIMBAL.isSingleClick,GIMBAL.isDoubleClick,GIMBAL.isTripleClick,GIMBAL.timeStamp,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.gimbal,RC.goHome,RC.mode,RC.isWheelChanged,RC.wheelOffset,RC.wheelClick,RC.record,RC.shutter,RC.playback,RC.custom1,RC.custom2,RC.bandwidth,CENTER_BATTERY.relativeCapacity,CENTER_BATTERY.currentPV [V],CENTER_BATTERY.currentCapacity [mAh],CENTER_BATTERY.fullCapacity [mAh],CENTER_BATTERY.life,CENTER_BATTERY.loopNum,CENTER_BATTERY.errorType,CENTER_BATTERY.current [A],CENTER_BATTERY.voltageCell1 [V],CENTER_BATTERY.voltageCell2 [V],CENTER_BATTERY.voltageCell3 [V],CENTER_BATTERY.voltageCell4 [V],CENTER_BATTERY.voltageCell5 [V],CENTER_BATTERY.voltageCell6 [V],CENTER_BATTERY.serialNo,CENTER_BATTERY.productDate,CENTER_BATTERY.temperature [C],CENTER_BATTERY.connStatus,CENTER_BATTERY.totalStudyCycle,CENTER_BATTERY.lastStudyCycle,CENTER_BATTERY.isNeedStudy,CENTER_BATTERY.isBatteryOnCharge,SMART_BATTERY.usefulTime [s],SMART_BATTERY.goHomeTime [s],SMART_BATTERY.landTime [s],SMART_BATTERY.goHomeBattery,SMART_BATTERY.landBattery,SMART_BATTERY.safeFlyRadius,SMART_BATTERY.volumeConsume,SMART_BATTERY.status,SMART_BATTERY.status.RAW,SMART_BATTERY.goHomeStatus,SMART_BATTERY.goHomeStatus.RAW,SMART_BATTERY.goHomeCountdown,SMART_BATTERY.voltage [V],SMART_BATTERY.battery,SMART_BATTERY.lowWarning,SMART_BATTERY.lowWarningGoHome,SMART_BATTERY.seriousLowWarning,SMART_BATTERY.seriousLowWarningLanding,SMART_BATTERY.voltagePercent,DEFORM.isDeformProtected,DEFORM.isExceptionState,DEFORM.deformStatus,DEFORM.deformStatus.RAW,DEFORM.deformMode,DEFORM.deformMode.RAW,RC_GPS.startupTime,RC_GPS.latitude,RC_GPS.longitude,RC_GPS.xSpeed [m/s],RC_GPS.ySpeed [m/s],RC_GPS.gpsNum,RC_GPS.accuracy,RC_GPS.gpsStatus,CAMERA_INFO.connectState,CAMERA_INFO.usbState,CAMERA_INFO.timeSyncState,CAMERA_INFO.photoState,CAMERA_INFO.recordState,CAMERA_INFO.sensorState,CAMERA_INFO.sdCardInsertState,CAMERA_INFO.sdCardState,CAMERA_INFO.firmUpgradeState,CAMERA_INFO.firmErrorType,CAMERA_INFO.hotState,CAMERA_INFO.enabledPhoto,CAMERA_INFO.isStoring,CAMERA_INFO.isTimePhotoing,CAMERA_INFO.encryptStatus,CAMERA_INFO.mode,CAMERA_INFO.sdCardTotalSize,CAMERA_INFO.sdCardFreeSize,CAMERA_INFO.remainedShots,CAMERA_INFO.remainedTime,CAMERA_INFO.videoRecordTime,CAMERA_INFO.cameraType,CAMERA_INFO.version,MC_PARAM.failSafeAction,MC_PARAM.OAenabled,MC_PARAM.VPSenabled,MC_PARAM.rthOAenabled,HOME.latitude,HOME.longitude,HOME.height [m],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isMultipleModeOpen,HOME.goHomeStatus,HOME.hasGoHome,HOME.compassCeleStatus,HOME.isCompassCeleing,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [m],HOME.courseLockAngle,HOME.dataRecorderStatus,HOME.dataRecorderRemainCapacity,HOME.dataRecorderRemainTime,HOME.dataRecorderFileIndex,HOME.isFlycInSimulationMode,HOME.isFlycInNavigationMode,HOME.isWingBroken,HOME.isBigGale,HOME.isBigGaleWarning,HOME.isCompassInstallErr,HOME.isFanCurrentInAbnormalState,HOME.paddleState,HOME.heightLimitStatus,HOME.useAbsoluteHeight,HOME.motor1EscmState,HOME.motor2EscmState,HOME.motor3EscmState,HOME.motor4EscmState,HOME.motor5EscmState,HOME.motor6EscmState,HOME.motor7EscmState,HOME.motor8EscmState,HOME.forceLandingHeight [m],RECOVER.droneType,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftSnBytes,RECOVER.aircraftName,RECOVER.activeTimestamp,RECOVER.cameraSn,RECOVER.rcSn,RECOVER.batterySn,RECOVER.gimbalType,FIRMWARE.version,DETAILS.street,DETAILS.citypart,DETAILS.city,DETAILS.area,DETAILS.isFavorite,DETAILS.isNew,DETAILS.needUpload,DETAILS.recordLineCount,DETAILS.timestamp,DETAILS.latitude,DETAILS.longitude,DETAILS.totalDistance [m],DETAILS.totalTime [s],DETAILS.maxHeight [m],DETAILS.maxHorizontalSpeed [m/s],DETAILS.maxVerticalSpeed [m/s],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.takeOffAltitude [m],DETAILS.droneType,DETAILS.activeTimestamp,DETAILS.aircraftName,DETAILS.aircraftSnBytes,DETAILS.cameraSn,DETAILS.rcSn,DETAILS.batterySn,DETAILS.appType,DETAILS.appVersion,APP_GPS.latitude,APP_GPS.longitude,APP_GPS.accuracy,APP_TIP.tip,APP_WARN.warn,APP_SER_WARN.warn
2021/03/18 12:09:18.527,,Recording,1.05,,1675.39,1.39,10.34,280.07,1679.71,538.84,100.4,55.915816,9.199684,32.5,68.3,-10.3,2.1,-0.1,-13.1,-6.8,156.1,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,17,None,0,None,0,Already,0,False,0,0,267.6,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,158.9,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,345673,0,8424,0,-1955,0,0,P,False,0,0,0,0,0,0,0,10,77,14.981,4010,5208,0,60,0,9.862,3.739,3.789,3.775,3.727,,0,0,1980/00/00,31.95,Normal,0,0,True,,1477,122,13,22,10,5760.3,9697.514,None,0,NonGoHome,0,0,14.962,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43627,5245,3388,42,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:18.627,,Recording,1.05,,1676.47,1.39,10.16,279.42,1680.8,538.84,100.4,55.915807,9.199688,32.5,68.3,-10.2,2.3,-0.1,-13.2,-6.8,155,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,267.7,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,158.9,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,345673,0,8394,0,-1985,0,0,P,False,0,0,0,0,0,0,0,10,77,14.981,4010,5208,0,60,0,9.862,3.739,3.789,3.775,3.727,,0,0,1980/00/00,31.95,Normal,0,0,True,,1477,122,13,22,10,5760.3,9697.514,None,0,NonGoHome,0,0,14.962,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43627,5245,3388,42,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:18.728,,Recording,1.05,,1677.55,1.39,10.75,278.77,1681.88,538.84,100.4,55.915797,9.199692,32.5,68.3,-10.2,2.5,-0.1,-13.2,-6.8,153.6,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,267.8,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,157.5,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,345782,0,8379,0,-1985,0,0,P,False,0,0,0,0,0,0,0,10,77,14.981,4010,5208,0,60,0,9.862,3.739,3.789,3.775,3.727,,0,0,1980/00/00,31.95,Normal,0,0,True,,1477,122,13,22,10,5760.3,9697.514,None,0,NonGoHome,0,0,14.962,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43627,5245,3388,42,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:18.833,,Recording,1.06,,1678.64,1.39,10.78,278.09,1682.97,538.84,100.4,55.915788,9.199696,32.5,68.3,-10.2,2.7,-0.1,-13.2,-7,152,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,267.9,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,156,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,345891,0,8394,0,-1985,0,0,P,False,0,0,0,0,0,0,0,10,77,14.981,4010,5208,0,60,0,9.862,3.739,3.789,3.775,3.727,,0,0,1980/00/00,31.95,Normal,0,0,True,,1477,122,13,22,10,5760.3,9697.514,None,0,NonGoHome,0,0,14.962,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43627,5245,3388,42,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:18.935,,Recording,1.06,,1679.72,1.39,10.36,277.4,1684.05,538.84,100.4,55.915778,9.1997,32.5,68.3,-10.2,2.9,-0.1,-13.1,-7.1,150.5,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,268,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,154.5,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,346001,0,8394,0,-1985,0,0,P,False,0,0,0,0,0,0,0,10,77,14.981,4010,5208,0,60,0,9.862,3.739,3.789,3.775,3.727,,0,0,1980/00/00,31.95,Normal,0,0,True,,1477,122,13,22,10,5760.3,9697.514,None,0,NonGoHome,0,0,14.962,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43627,5245,3388,42,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:19.036,,Recording,1.06,,1680.8,1.39,10.62,276.7,1685.14,538.84,100.4,55.915769,9.199705,32.5,68.3,-10.1,3.1,-0.1,-13.1,-7.3,148.9,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,268.1,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,152.9,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,346109,0,8409,0,-2015,0,0,P,False,0,0,0,0,0,0,0,10,77,14.953,4010,5208,0,60,0,10.458,3.731,3.782,3.767,3.716,,0,0,1980/00/00,31.95,Normal,0,0,True,,1485,121,13,22,10,5791.5,9640.584,None,0,NonGoHome,0,0,14.964,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43627,5245,3388,42,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:19.140,,Recording,1.06,,1681.87,1.39,10.54,276,1686.2,538.84,100.4,55.91576,9.19971,32.5,68.3,-10.1,3.3,-0.1,-13.2,-7.5,147.3,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,268.2,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,149.5,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,346328,0,8394,0,-1955,0,0,P,False,0,0,0,0,0,0,0,10,77,14.953,4010,5208,0,60,0,10.458,3.731,3.782,3.767,3.716,,0,0,1980/00/00,31.95,Normal,0,0,True,,1485,121,13,22,10,5791.5,9640.584,None,0,NonGoHome,0,0,14.964,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43627,5245,3388,42,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:19.240,,Recording,1.06,,1683.99,1.39,20.42,274.56,1688.32,538.84,100.4,55.915742,9.199721,32.5,68.3,-10,3.6,-0.1,-13.3,-8.2,144,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,15,None,0,None,0,Already,0,False,0,0,268.4,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,147.8,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,346436,0,8394,0,-1955,0,0,P,False,0,0,0,0,0,0,0,10,77,14.953,4010,5208,0,60,0,10.458,3.731,3.782,3.767,3.716,,0,0,1980/00/00,31.95,Normal,0,0,True,,1485,121,13,22,10,5791.5,9640.584,None,0,NonGoHome,0,0,14.964,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43627,5245,3388,42,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:19.347,,Recording,1.06,,1685.04,1.39,10.6,273.82,1689.38,538.84,100.4,55.915733,9.199727,32.5,68.3,-9.9,3.9,0,-13.1,-8.3,142.4,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,15,None,0,None,0,Already,0,False,0,0,268.5,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,146,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,346545,0,8379,0,-1955,0,0,P,False,0,0,0,0,0,0,0,10,77,14.953,4010,5208,0,60,0,10.458,3.731,3.782,3.767,3.716,,0,0,1980/00/00,31.95,Normal,0,0,True,,1485,121,13,22,10,5791.5,9640.584,None,0,NonGoHome,0,0,14.964,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43627,5245,3388,42,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:19.451,,Recording,1.06,,1686.11,1.39,9.95,273.06,1690.45,538.84,100.4,55.915724,9.199733,32.5,68.3,-9.8,4,0,-13.4,-8.8,140.8,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,15,None,0,None,0,Already,0,False,0,0,268.6,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,144.2,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,346654,0,8394,0,-1848,0,0,P,False,0,0,0,0,0,0,0,10,77,14.953,4010,5208,0,60,0,10.458,3.731,3.782,3.767,3.716,,0,0,1980/00/00,31.95,Normal,0,0,True,,1485,121,13,22,10,5791.5,9640.584,None,0,NonGoHome,0,0,14.964,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43614,5243,3387,43,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:09:19.554,,Recording,1.07,,1687.17,1.39,10.2,272.29,1691.51,538.84,100.4,55.915715,9.19974,32.5,68.3,-9.8,4.2,0,-13.6,-9.4,139.3,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,15,None,0,None,0,Already,0,False,0,0,268.7,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,142.4,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,346765,0,8424,0,-1818,0,0,P,False,0,0,0,0,0,0,0,10,77,14.953,4010,5208,0,60,0,10.458,3.731,3.782,3.767,3.716,,0,0,1980/00/00,31.95,Normal,0,0,True,,1485,121,13,22,10,5791.5,9640.584,None,0,NonGoHome,0,0,14.964,77,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,43614,5243,3387,43,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
